t,range,v_r_model,v_r_fd,diff
1762892831.3087072,1.7366819266436369,-0.02316869339924842,-0.023139484253652292,-2.9209145596127695e-05
1762892831.314648,1.7366367374017881,0.015608753175949105,0.01622647578784819,-0.0006177226118990846
1762892831.3187106,1.7368442454084738,0.08445465030461284,0.08387573211078386,0.0005789181938289784
1762892831.323922,1.7374146014354026,0.1251467309814897,0.12555812409381917,-0.0004113931123294612
1762892831.3290577,1.7381434113791683,0.14930822619495449,0.1491208363828656,0.0001873898120888784
1762892831.335369,1.739121616167108,0.20919098529384644,0.20924045438703998,-4.9469093193532654e-05
1762892831.3397305,1.7403765945105378,0.3232574955132374,0.32299008861131734,0.0002674069019200642
1762892831.3440664,1.741930748610167,0.3156444143893911,0.3160050767385068,-0.0003606623491156924
1762892831.3503816,1.7437423998499257,0.36610574339050617,0.3660979389232787,7.804467227479073e-06
1762892831.3545835,1.7457810446978572,0.49890321237157137,0.4984638721840152,0.00043934018755614757
1762892831.3592875,1.7481816630701315,0.4873902739694551,0.48811548311034114,-0.0007252091408860295
1762892831.3644917,1.7506173901909592,0.48798388871679504,0.488108885827637,-0.0001249971108419623
1762892831.370017,1.7534188524080767,0.6439007798497252,0.6433471114383742,0.0005536684113509605
1762892831.3735995,1.7564768851164718,0.7047306714944485,0.7047675666668557,-3.689517240723639e-05
1762892831.3790677,1.7597974271604648,0.5875751236927457,0.5877547939858273,-0.00017967029308163518
1762892831.385386,1.7634044340007404,0.7601016438753343,0.7599573288401066,0.0001443150352277156
1762892831.388859,1.7672384537481431,0.931305455877776,0.9313636411467758,-5.81852689998108e-05
1762892831.39389,1.771324670195452,0.7341754558606022,0.7342151058977495,-3.965003714734294e-05
1762892831.4004123,1.775721051957904,0.824883884085233,0.8249342272150293,-5.034312979623756e-05
1762892831.4048424,1.7803597397874042,1.1595896325764472,1.1590913503943743,0.0004982821820729288
1762892831.408487,1.785080436936951,1.0799753685270639,1.0804634606441412,-0.00048809211707734335
1762892831.4140773,1.7903377174648902,0.8132367364835984,0.8129345913010262,0.000302145182572211
1762892831.4214263,1.7955991721560716,1.109812743462521,1.1100976254136752,-0.00028488195115428105
1762892831.4238622,1.8011999526878504,1.3739833973708944,1.3735443900270445,0.00043900734384982876
1762892831.4296556,1.8069024201243098,0.9096641498144067,0.9096778230650489,-1.3673250642165513e-05
1762892831.4367027,1.8128806793392362,1.327027835505533,1.3271388516873377,-0.00011101618180475725
1762892831.4388652,1.8191248817205552,1.7208683089220904,1.720301159793928,0.0005671491281624697
1762892831.4440353,1.8254948966609807,1.0428779004181035,1.043033822149451,-0.0001559217313475969
1762892831.451361,1.8321583780175987,1.421775335018975,1.421784461126863,-9.126107888057788e-06
1762892831.4535985,1.8390917166626448,1.6447874068114432,1.6444819557527777,0.000305451058665529
1762892831.4598362,1.8460958619393888,1.1229405818552953,1.1227793887521584,0.00016119310313689184
1762892831.4662075,1.8532488475605355,1.5104912208235806,1.5106743285326862,-0.00018310770910567875
1762892831.4696352,1.860898965124731,2.0369209620743773,2.037149768262177,-0.000228806187799524
1762892831.473823,1.8687628965893686,1.5085528393174634,1.507962341118771,0.0005904981986923907
1762892831.4800615,1.8766214070696794,1.3431008798922883,1.3436803886636137,-0.0005795087713253988
1762892831.4856918,1.8847106565581413,1.8621633427338131,1.861276295885732,0.0008870468480810523
1762892831.4888897,1.8930530578713516,1.9563705092011845,1.9559923925594018,0.00037811664178266646
1762892831.4942434,1.9014375163986108,1.3592254156519812,1.3592266064225331,-1.1907705519398348e-06
1762892831.5014193,1.9100836393092548,1.7597489676422335,1.759703936418935,4.5031223298463985e-05
1762892831.504212,1.9189791588941505,2.333353620350867,2.3332328074635154,0.00012081288735155127
1762892831.5090954,1.9279938249965811,1.5041900559625838,1.5036808794276084,0.0005091765349753974
1762892831.516219,1.9370338522995054,1.766822291533117,1.766966733808514,-0.00014444227539689436
1762892831.5193968,1.9461959704938232,2.5083072244947595,2.5089082379078214,-0.0006010134130618461
1762892831.5237296,1.9558774142612927,1.851167295803693,1.8505475519889674,0.0006197438147257373
1762892831.5298357,1.9655136866193794,1.7928074062171766,1.7933904381241113,-0.0005830319069346501
1762892831.5347743,1.9756849465827695,2.343466820594292,2.3427803780594645,0.0006864425348274139
1762892831.538473,1.9857487255569386,1.9006359031759308,1.9006510983535767,-1.5195177645921376e-05
1762892831.5454037,1.9958877568506703,1.705367728861137,1.7052873642383608,8.036462277627443e-05
1762892831.550444,2.0061627152339883,2.4192547192439005,2.4189068626699552,0.0003478565739452044
1762892831.5539565,2.0165761585222133,2.0932098286889205,2.0931900650317776,1.9763657142846114e-05
1762892831.5604506,2.0271085694733206,1.7847942694098085,1.784821052493239,-2.6783083430625965e-05
1762892831.5657573,2.037638414098873,2.3095293492391153,2.3093919119725403,0.00013743726657500233
1762892831.5698495,2.0488143990826626,2.557839149804058,2.557806564779432,3.258502462610835e-05
1762892831.574442,2.059852030929855,2.2941195853272625,2.2940176601122455,0.0001019252150169514
1762892831.579504,2.07096204291787,2.058690907068624,2.0586259805811964,6.492648742773e-05
1762892831.5852845,2.082172810186411,2.3853055357469097,2.3852835103213144,2.202542559537335e-05
1762892831.589022,2.09366495215276,2.154382124690181,2.154269466580942,0.0001126581092387724
1762892831.595987,2.1052291161563215,2.2106858160352716,2.2105859657444205,9.98502908511334e-05
1762892831.5994868,2.1167985280200363,2.9168926042355725,2.9172519944535407,-0.0003593902179681585
1762892831.6038678,2.128219068106554,2.0216241939166224,2.021312023002906,0.0003121709137166029
1762892831.6111455,2.1403643348678094,2.32111806446916,2.3210291197934434,8.894467571662901e-05
1762892831.6143887,2.1526384647450056,2.890967578368172,2.8902834381951763,0.0006841401729955621
1762892831.619419,2.1642773883499244,2.183439233036583,2.1837708717166664,-0.000331638680083568
1762892831.625438,2.176767540100258,2.5404915166835322,2.5404290091728843,6.250751064795779e-05
1762892831.629139,2.1889699737814907,2.8434807543683975,2.8433676560351424,0.00011309833325512386
1762892831.6341217,2.201458439178654,2.501468849884625,2.5014288133851266,4.003649949835264e-05
1762892831.6391122,2.213917442704276,2.4575991248439104,2.457429390233647,0.00016973461026337233
1762892831.64424,2.2263233144695547,2.2587799310139127,2.2587125999715294,6.733104238332288e-05
1762892831.6503336,2.2392633802496373,2.581606248853393,2.5816186163761508,-1.2367522757905647e-05
1762892831.654259,2.2521887164804664,2.8363034713628767,2.836355751754289,-5.228039141202956e-05
1762892831.6594288,2.2650605802661175,2.4613847063071868,2.4614777733661835,-9.306705899669865e-05
1762892831.6643293,2.2769765950394456,2.651336803657254,2.6511444565158273,0.00019234714142690734
1762892831.6687188,2.2896896590711204,2.2971933986978694,2.297261792551713,-6.839385384349583e-05
1762892831.6754394,2.3024993283156023,2.4861862700596378,2.4860222164482924,0.00016405361134541607
1762892831.6790931,2.315480418325651,2.8647464141883443,2.86475859613109,-1.2181942745659313e-05
1762892831.684463,2.328349954151586,2.4621637334291613,2.462353936630802,-0.00019020320164075954
1762892831.6894815,2.3410602727489063,2.709043661197544,2.708781816509974,0.00026184468757017854
1762892831.693853,2.3537850830934626,2.361212191614405,2.3613026035131606,-9.041189875569344e-05
1762892831.7002077,2.3663881085065084,2.265224890566473,2.2651410345217373,8.385604473559738e-05
1762892831.7050102,2.3790578828219786,2.915831171757871,2.9159067484523837,-7.557669451285776e-05
1762892831.7088728,2.3916546878640736,2.6829705907303882,2.6829819687455005,-1.1378015112306628e-05
1762892831.7144282,2.404326235742841,2.433058436217978,2.4330153675788786,4.3068639099530515e-05
1762892831.719207,2.416798084982572,2.5047292141355237,2.5049345431776446,-0.0002053290421208942
1762892831.724283,2.429011848518573,2.505779479603649,2.505460978199605,0.00031850140404410254
1762892831.729186,2.4418001042073456,2.4218114232410386,2.4219318275294617,-0.0001204042884230816
1762892831.734663,2.4541515727672567,2.4377843440621585,2.437375878488654,0.0004084655735043796
1762892831.7396684,2.4673494367959306,2.7673510409124686,2.7677067835087925,-0.0003557425963238714
1762892831.743915,2.479758593488893,2.320613598114595,2.320505798512206,0.00010779960238904707
1762892831.7504108,2.492277298430081,2.2284611828199,2.2291555512646593,-0.0006943684447593412
1762892831.7549655,2.5043917938114175,2.8601915768784627,2.859606670132309,0.000584906746153635
1762892831.7589767,2.51677241095519,2.4410613299920794,2.4411869537854822,-0.00012562379340286256
1762892831.764984,2.5288484559413122,2.387414822484599,2.387253872605208,0.00016094987939085925
1762892831.7691617,2.5410865994793936,2.8103610310438873,2.810491778820295,-0.00013074777640786905
1762892831.7736337,2.553158720942514,2.4407476339527654,2.4407681036179527,-2.0469665187317077e-05
1762892831.7789805,2.565051994646577,2.0038812465497666,2.0042211143085624,-0.00033986775879579767
1762892831.7853518,2.5766442535951666,2.39387123297628,2.393462470854171,0.000408762122108719
1762892831.7888074,2.588572307590321,2.735598682496935,2.7354851835487675,0.00011349894816747863
1762892831.7940695,2.6004915988845068,2.0324184049767955,2.032504949392572,-8.654441577649052e-05
1762892831.8004086,2.612151823603584,2.2026818707536306,2.2029265871849932,-0.00024471643136259047
1762892831.804582,2.6236500637951923,2.72992420906319,2.7294815765234954,0.00044263253969445415
1762892831.808924,2.6353943363034533,2.121406457646909,2.1218209538051833,-0.000414496158274158
1762892831.8154404,2.6466894266308736,2.1064541916134694,2.106221891593867,0.0002323000196025049
1762892831.8196893,2.658068476535334,2.7122609730881444,2.712325846072385,-6.487298424051602e-05
1762892831.8237932,2.669344823972435,2.1692816177906638,2.1693477463879782,-6.612859731447429e-05
1762892831.8300214,2.68048241075123,1.950594940893005,1.9505086369310995,8.630396190545397e-05
1762892831.83522,2.6916331411642345,2.5417704031711033,2.5418588140413907,-8.841087028743644e-05
1762892831.8387084,2.7025635874490592,2.517739881658157,2.517568749299846,0.00017113235831089924
1762892831.8439178,2.713530320182066,1.7976192187246562,1.7978661874434438,-0.0002469687187875991
1762892831.8507133,2.724146705475352,2.119316514810004,2.1190355912890815,0.0002809235209224603
1762892831.853987,2.7348671689481336,2.6074342994177835,2.607916633167945,-0.00048233375016160096
1762892831.8588233,2.7452970303430395,1.7275317652842634,1.7270675931071344,0.0004641721771290186
1762892831.86612,2.755821889877571,2.066332544832889,2.0667722189687225,-0.0004396741358334566
1762892831.8688874,2.766097284427414,2.683414420742344,2.683170747431743,0.00024367331060082265
1762892831.873702,2.7761655542707757,1.779906328238841,1.7800855129589501,-0.00017918472010913788
1762892831.88032,2.786448374981987,1.8591231298602628,1.8591120661430132,1.1063717249681915e-05
1762892831.8845313,2.7962982697716745,2.34474761607433,2.3446612102538453,8.640582048480283e-05
1762892831.8887148,2.8061311450465882,2.131317180325481,2.1304228432685464,0.0008943370569345355
1762892831.8936408,2.815705350420956,1.5051127218604172,1.50573060914131,-0.0006178872808928482
1762892831.90138,2.8252016324072575,1.8116144737730897,1.8119309884391206,-0.00031651466603088707
1762892831.9039776,2.83443505621595,2.4291477477644103,2.4286232929107525,0.0005244548536578186
1762892831.908977,2.8436518097442622,1.465783804237399,1.4660102522796892,-0.0002264480422902171
1762892831.916329,2.8525421512475333,1.6646539060966818,1.6643356266196903,0.00031827947699158976
1762892831.9196625,2.861435974676952,2.3600599806309503,2.3605378817307723,-0.0004779010998219313
1762892831.9237835,2.870139096520951,1.4809292530904905,1.480915040289059,1.4212801431545685e-05
1762892831.931399,2.8788169286298153,1.5138317527085174,1.513898490804574,-6.673809605661774e-05
1762892831.9351015,2.8872733517530427,2.2259070883112706,2.224933811684655,0.0009732766266155046
1762892831.9389515,2.895620486109849,1.4942491794638442,1.4958501959180748,-0.0016010164542306082
1762892831.946139,2.90378393010407,1.4734757673274528,1.4724375465211428,0.0010382208063099974
1762892831.949797,2.9115896937671146,1.9840321358628477,1.9838004624474677,0.00023167341537999597
1762892831.9541368,2.919649872704511,1.6806341836294196,1.6806406250019414,-6.44137252181487e-06
1762892831.95919,2.9273759121011222,1.278502626587058,1.2788552597657474,-0.0003526331786893877
1762892831.9660263,2.9348547682232904,1.4975683790150152,1.4972321540259177,0.0003362249890974667
1762892831.9692037,2.9423689235045023,1.837387327485304,1.838590832102226,-0.0012035046169218688
1762892831.9738894,2.9493116901924017,1.4247655050159602,1.4238255855962352,0.0009399194197250438
1762892831.9791515,2.9565328226242173,1.325476186111275,1.3256514192669455,-0.0001752331556705844
1762892831.984571,2.963471807076156,1.4331759183509578,1.432969153139774,0.00020676521118390134
1762892831.9887202,2.9702444620266335,1.2396072353045011,1.2397411296186134,-0.0001338943141122595
1762892831.9954498,2.9769587045455257,1.2123794756379558,1.2127850269772524,-0.0004055513392966503
1762892831.999519,2.983341243998543,1.4765113792317928,1.4758796391375681,0.0006317400942246199
1762892832.0040624,2.989669913862782,1.0595888460466552,1.0600566583641238,-0.00046781231746861884
1762892832.0112123,2.9957367400831063,1.135430819421678,1.1352714403048225,0.00015937911685548478
1762892832.014591,3.0016226923938234,1.4427446405206976,1.442830395657324,-8.575513662645307e-05
1762892832.0192747,3.0073693620054915,1.1102805039278913,1.1101477838407998,0.00013272008709153127
1762892832.024855,3.0130171602469753,1.1459117990058472,1.145730994579778,0.0001808044260691588
1762892832.0291731,3.018710293349993,1.1433110368934694,1.144047319491912,-0.0007362825984427168
1762892832.0341704,3.023674522437982,1.0350799044254515,1.034613764500899,0.00046613992455246667
1762892832.0390153,3.0288931248310593,1.0372318535065927,1.037360377357959,-0.00012852385136619127
1762892832.043854,3.0337199147335263,0.8597015350687341,0.8596643039491321,3.723111960207692e-05
1762892832.050375,3.0386586462205343,0.9117913195917882,0.9116952409426081,9.60786491800425e-05
1762892832.054409,3.043342884363713,0.9656388808230436,0.9659966519077099,-0.0003577710846662807
1762892832.05957,3.0475410717371694,0.8549783179146633,0.8548458175094223,0.00013250040524093176
1762892832.064288,3.05178779833478,0.8674222774744333,0.8674532383220099,-3.096084757658879e-05
1762892832.0689971,3.0557186146723625,0.7097374887005008,0.7097304480757329,7.040624767862269e-06
1762892832.0753684,3.0596519690230086,0.7598465047087015,0.7598137783873591,3.272632134243558e-05
1762892832.079013,3.0633288825094227,0.8251681337164136,0.8252082161377495,-4.008242133590745e-05
1762892832.083928,3.066715506948676,0.5970928741502005,0.5971113391187407,-1.846496854018831e-05
1762892832.0901546,3.069981621554651,0.6319368389861932,0.6321163803061838,-0.00017954131999053935
1762892832.0938044,3.072958447121301,0.5936844830332618,0.5934762594699081,0.0002082235633537044
1762892832.1000972,3.07588227800979,0.5379261522018985,0.5376838389766914,0.00024231322520718024
1762892832.1044,3.0786555085379184,0.5657834776396717,0.5665817931379613,-0.0007983154982895702
1762892832.1091175,3.0809930319183243,0.4721700302804713,0.47178373594329714,0.0003862943371741312
1762892832.1144176,3.0833816650666606,0.4311712557860546,0.43148895485814726,-0.0003176990720926698
1762892832.119098,3.085299481603258,0.4304565986085607,0.4294981648769093,0.0009584337316514424
1762892832.123709,3.0873723088024074,0.3388529981386394,0.33946932818737774,-0.000616330048738345
1762892832.1300735,3.0890253609203286,0.2828304315862682,0.28276462376901224,6.580781725595841e-05
1762892832.1343963,3.0903943136511427,0.2776451546887543,0.2773849095267932,0.0002602451619611035
1762892832.1400027,3.091779565656598,0.2558474069279414,0.25617059073355275,-0.00032318380561136006
1762892832.143892,3.0928268417386957,0.1873503905256605,0.18716054056253084,0.0001898499631296513
1762892832.1502748,3.0937020836070364,0.12364514231031697,0.12394824100972142,-0.00030309869940445267
1762892832.1552007,3.094228531498802,0.13671699861897457,0.13596278563161812,0.0007542129873564507
1762892832.1592495,3.094922321133818,0.01990696581604603,0.021358080450556077,-0.001451114634510045
1762892832.1659155,3.094457378404875,-0.07347822905809623,-0.07398737997329596,0.0005091509151997353
1762892832.1695068,3.094163414516365,-0.07760558610154772,-0.0779091337074836,0.00030354760593588603
1762892832.173741,3.0938476916736124,-0.07003792924219311,-0.07037251084534055,0.00033458160314743524
1762892832.1797726,3.0934409824818774,-0.08295553316283655,-0.08255032204649553,-0.0004052111163410227
1762892832.1843705,3.0929702299999238,-0.16157162244192153,-0.1618891437593534,0.0003175213174318736
1762892832.188624,3.0920080547632223,-0.22189123006236,-0.22184625411905123,-4.4975943308767086e-05
1762892832.1937585,3.090887544028141,-0.18558171201034845,-0.18510326389735465,-0.0004784481129938012
1762892832.2005298,3.0898042322245503,-0.24481717176203216,-0.2452062574218182,0.0003890856597860426
1762892832.204753,3.0881916399270675,-0.37706811222952763,-0.3773813758232878,0.0003132635937601602
1762892832.2094238,3.086447814844286,-0.37716215965555155,-0.37762689131547117,0.00046473165991961496
1762892832.215,3.0843221001507786,-0.4005427619731394,-0.39933169151869435,-0.0012110704544450734
1762892832.2198412,3.0822877923639846,-0.41938790761965206,-0.42114576290262706,0.0017578552829750071
1762892832.223967,3.080545618215151,-0.4591443092326881,-0.45819041303466357,-0.0009538961980245508
1762892832.2302113,3.0775363504048556,-0.47145446636943944,-0.4713505885552417,-0.00010387781419773923
1762892832.2365592,3.0746103351897562,-0.8146902496909288,-0.8131282231711898,-0.0015620265197390237
1762892832.2390654,3.0703367905198524,-1.0335751155660444,-1.0354795505879788,0.0019044350219343809
1762892832.2440026,3.0669028176685282,-0.5920541025777855,-0.5940965969255597,0.0020424943477742596
1762892832.251529,3.0629322262105223,-0.8117020786022457,-0.8088078060992229,-0.0028942725030228766
1762892832.2538152,3.058966315479935,-1.0779668741861153,-1.0783445377269212,0.0003776635408059281
1762892832.2591286,3.0547372474631436,-0.6837459749144172,-0.6853390466884701,0.0015930717740528788
1762892832.2654629,3.0509836909999453,-0.8123415183773257,-0.8100239169781692,-0.002317601399156488
1762892832.2694335,3.0463900094614083,-1.428227123881646,-1.4279218732691785,-0.0003052506124674448
1762892832.273736,3.0391703152879224,-1.14374131590542,-1.144783975506457,0.0010426596010371103
1762892832.2804568,3.0337707317200855,-0.9122525073173887,-0.9116545311602197,-0.0005979761571690556
1762892832.2857518,3.028216038949962,-1.2959838212042973,-1.297217880667712,0.001234059463414594
1762892832.2892442,3.0223715676566867,-1.173373332344885,-1.1724164663100969,-0.000956866034788062
1762892832.2953646,3.0169458354775487,-0.898595611076747,-0.8985185909158001,-7.702016094690567e-05
1762892832.3019176,3.0109843019223193,-1.4362513833186616,-1.4365336636337935,0.00028228031513188867
1762892832.3039436,3.0046217905779575,-1.5334939634933655,-1.5336020701502688,0.00010810665690330623
1762892832.3100977,2.9984392200620498,-1.0634501015449387,-1.0633518319878195,-9.82695571192238e-05
1762892832.315641,2.9921834533518084,-1.3457088827600634,-1.3456886569546,-2.0225805463347513e-05
1762892832.319356,2.9859804707852065,-1.564642858227724,-1.5649157821519046,0.0002729239241805459
1762892832.3240683,2.9789953110159826,-1.1503516288762485,-1.1505357188587286,0.00018408998248009567
1762892832.3314304,2.9720883611656173,-1.308225455171765,-1.3088138802785603,0.0005884251067953539
1762892832.3349102,2.9648053518733484,-1.911585009841681,-1.908903547501792,-0.0026814623398889736
1762892832.3388724,2.957882305683773,-1.3879843967489451,-1.3895968420403426,0.0016124452913974796
1762892832.3451629,2.9505582126582937,-1.2648369621263407,-1.2641205672604068,-0.0007163948659338892
1762892832.350417,2.943288708751525,-1.6669402352535319,-1.6670779939983424,0.00013775874481058992
1762892832.3540802,2.9356923252234473,-1.5235732758623604,-1.5232137237714927,-0.00035955209086768747
1762892832.360202,2.9283837954092804,-1.2566898720332185,-1.2572366866258176,0.0005468145925990875
1762892832.3661332,2.9205388352866946,-1.731771667703049,-1.7303087610133376,-0.0014629066897113852
1762892832.3691828,2.9128443232084456,-2.0719783949975206,-2.073812680694125,0.0018342856966042653
1762892832.3739598,2.904308002025885,-1.356621750340893,-1.3562744367830224,-0.0003473135578706543
1762892832.3815515,2.8960690000007263,-1.551244436846181,-1.5513867630485487,0.0001423262023676486
1762892832.3846517,2.8877207590914407,-2.2010976103059994,-2.201123030698539,2.5420392539832193e-05
1762892832.3894217,2.8787457274760455,-1.9635525102251894,-1.9641139593011765,0.0005614490759870971
1762892832.3941226,2.8691187543442216,-1.602522897496229,-1.6018424959663415,-0.0006804015298873534
1762892832.400426,2.861118717034903,-1.723230148246405,-1.7235093348734625,0.00027918662705750386
1762892832.404031,2.8520414694244813,-1.8048280476004444,-1.8053899726582272,0.0005619250577828527
1762892832.410716,2.8425409908567505,-1.8310128605403597,-1.8304055540944233,-0.0006073064459364286
1762892832.4143925,2.8330758448595024,-2.341512691942082,-2.341899393984863,0.0003867020427810175
1762892832.4190853,2.8229411491602376,-1.7563615488063715,-1.756353813289118,-7.73551725341548e-06
1762892832.425695,2.8132247065364853,-1.9277288024915156,-1.9278312442452865,0.00010244175377094322
1762892832.4292924,2.8032634359499817,-2.3450859352079583,-2.3450416756555423,-4.4259552415937264e-05
1762892832.4341545,2.793386666962909,-2.076073797693304,-2.0762630766427033,0.00018927894939935186
1762892832.438901,2.7833136473195492,-2.020899601433403,-2.0208221870326155,-7.741440078756767e-05
1762892832.4441116,2.7732651886444457,-1.9241969016307523,-1.924258325823529,6.142419277677114e-05
1762892832.4493089,2.7632861116532026,-2.051209619035965,-2.0515253896735186,0.00031577063755339196
1762892832.454088,2.7527983773676525,-2.1009343174340027,-2.1005491509200627,-0.0003851665139400495
1762892832.4591804,2.7425505767361593,-1.9851779005053949,-1.9853240863331987,0.00014618582780379086
1762892832.4644766,2.7321736142570634,-2.158655472427228,-2.158674491157764,1.9018730536224382e-05
1762892832.468917,2.7215325606672476,-1.9367853334978808,-1.9368908826526392,0.00010554915475835536
1762892832.475428,2.7109617169306497,-1.9959902401963965,-1.9958752511150637,-0.00011498908133278363
1762892832.479504,2.7004017994250926,-2.4384424089817682,-2.438461488691032,1.9079709263625233e-05
1762892832.4841106,2.6897898009146286,-2.007162994257046,-2.007196859136062,3.386487901568813e-05
1762892832.490105,2.6791238963575594,-2.2409674808707,-2.24085460031578,-0.00011288055492020277
1762892832.493627,2.6684647583398404,-2.169305861387439,-2.16932843023497,2.2568847530823888e-05
1762892832.499956,2.657753887869751,-1.977048089480765,-1.9770176393495114,-3.045013125357876e-05
1762892832.5044644,2.647039192430304,-2.3801491119446307,-2.380230541033418,8.142908878738808e-05
1762892832.509038,2.6361364462156445,-1.971774970005282,-1.9720200436394761,0.0002450736341941262
1762892832.515082,2.6261012802991384,-2.11209837508871,-2.1118190427715473,-0.000279332317162595
1762892832.518972,2.6151577445678575,-2.610042461813209,-2.6099948996563644,-4.756215684453835e-05
1762892832.5234897,2.6041568837708033,-2.1636916388807084,-2.1637634042639426,7.176538323427906e-05
1762892832.529436,2.5925157100817677,-2.210108880690147,-2.2102411365434795,0.0001322558533325413
1762892832.5336566,2.581685619697998,-2.336340183266331,-2.336240134212738,-0.00010004905359295435
1762892832.5390017,2.570168190582764,-2.249243363334851,-2.2493816694735473,0.00013830613869636466
1762892832.5439043,2.5586346145926666,-1.9990105033357888,-1.9984517599879612,-0.0005587433478275727
1762892832.5502937,2.5476017117923497,-2.0357855833791585,-2.036550563672176,0.0007649802930176364
1762892832.5550008,2.536036077067864,-2.5527534374686773,-2.552237039072647,-0.0005163983960301266
1762892832.5593452,2.524499981639172,-2.368255467201232,-2.368241541172318,-1.3926028914035271e-05
1762892832.564712,2.513037454541926,-2.1960792051946676,-2.196294565145686,0.00021535995101862326
1762892832.569745,2.5016589169639234,-2.597390781350822,-2.5971267289386133,-0.00026405241220883724
1762892832.5735683,2.4900365300802862,-2.328152632837808,-2.328221657096115,6.902425830679348e-05
1762892832.579744,2.4783789429618115,-2.1845358299212365,-2.1848511250696747,0.0003152951484381994
1762892832.5843537,2.4664721650879593,-2.528021370049266,-2.5275303782178926,-0.0004909918313735773
1762892832.5892282,2.4544077117598935,-2.4500470834518744,-2.450212338687479,0.00016525523560462219
1762892832.594051,2.4427119687713748,-2.113416210730526,-2.1134302529889033,1.4042258377422456e-05
1762892832.600362,2.430876971168766,-2.3501737798883218,-2.3502276273881932,5.38474998714733e-05
1762892832.6041212,2.4190444152212214,-2.7225604665493472,-2.7224891468008248,-7.131974852248035e-05
1762892832.6090477,2.4072305498273576,-2.025321938465379,-2.025389440792873,6.750232749386242e-05
1762892832.6157942,2.3954020976826693,-2.2177259310455595,-2.2177143880569115,-1.154298864802783e-05
1762892832.6197245,2.383552321991234,-2.9262550045988873,-2.926078240867917,-0.00017676373097019749
1762892832.6238155,2.3719309863050104,-2.1982950821078537,-2.198708559899826,0.00041347779197220547
1762892832.630375,2.3601352043766584,-2.1128838117403896,-2.1124407594904815,-0.00044305224990814907
1762892832.6349385,2.348434430320392,-2.88008064026857,-2.8803857071727315,0.00030506690416132187
1762892832.638536,2.336628180861786,-2.445981302680165,-2.445894135640058,-8.716704010724996e-05
1762892832.6444137,2.3252590179662547,-2.012998098997837,-2.0130254879511726,2.73889533355387e-05
1762892832.6499355,2.3136806816687354,-2.420681814460186,-2.420718237975656,3.642351546995215e-05
1762892832.6539934,2.3020693639016323,-2.530895849825794,-2.530891522237564,-4.3275882299909085e-06
1762892832.659074,2.2905519165512414,-1.7748634970685677,-1.7748586562544755,-4.840814092244017e-06
1762892832.6669202,2.2791260909573103,-2.2550568254278027,-2.2550661743994813,9.348971678591056e-06
1762892832.6691487,2.2678329919655593,-3.3154760993429586,-3.315537774421333,6.167507837417929e-05
1762892832.6737738,2.256402786002897,-1.9888268941379386,-1.9888993833497248,7.248921178626411e-05
1762892832.6806648,2.244928639297141,-2.1184945987308397,-2.1184075821826314,-8.70165482083074e-05
1762892832.6844418,2.233803530616363,-2.6949907215070086,-2.6950183289403893,2.760743338070526e-05
1762892832.6889472,2.2226073574517953,-2.0952286255497943,-2.0952057079936446,-2.291755614969304e-05
1762892832.6950507,2.211575678656039,-1.972822811655755,-1.9728284607106155,5.649054860557001e-06
1762892832.7000663,2.2006712267082533,-2.51275051064231,-2.5127720491648353,2.1538522525510473e-05
1762892832.7037237,2.18978252564842,-2.1377673808456157,-2.1378533620875664,8.598124195069445e-05
1762892832.710064,2.1792978105151453,-1.6341435309598507,-1.634008345075977,-0.00013518588387362307
1762892832.7167344,2.1685228674550365,-2.316440458274965,-2.3165229870060156,8.252873105041303e-05
1762892832.7192495,2.1580192667757356,-2.8231962183926873,-2.823188120340896,-8.098051791360916e-06
1762892832.7242024,2.147439340487645,-1.7293383397424469,-1.7293542939544932,1.5954212046365157e-05
1762892832.7313783,2.1370442226105886,-2.005091731652976,-2.0050874412291755,-4.290423800679122e-06
1762892832.734456,2.1268798398923274,-2.6041055036109575,-2.6041106926364255,5.189025467977615e-06
1762892832.7391138,2.1169001483082517,-1.868224542209555,-1.8682248674934285,3.252838736145236e-07
1762892832.7451758,2.1068528875082753,-1.8374208035926025,-1.8374318895078914,1.1085915288866488e-05
1762892832.7499228,2.0970394486205968,-2.2325391625877193,-2.232535198596877,-3.963990842237308e-06
1762892832.7539191,2.0873331934653674,-1.8839278536310895,-1.8839559218856368,2.806825454726436e-05
1762892832.7601185,2.0778311387213817,-1.521745395884402,-1.521739457227908,-5.938656494119954e-06
1762892832.7664022,2.0683371372659267,-2.1367380474760904,-2.1367779668044506,3.991932836022727e-05
1762892832.768926,2.0590116361598785,-2.5806493098471948,-2.5806542967744397,4.9869272449321045e-06
1762892832.773591,2.049785337406798,-1.4676979281450397,-1.4677382841128708,4.035596783102946e-05
1762892832.7812805,2.040878298627729,-1.6025156140196606,-1.6025049016561939,-1.0712363466724995e-05
1762892832.7847078,2.0319707021181963,-2.270061776891161,-2.2700425409255227,-1.9235965638131347e-05
1762892832.789048,2.0232458819166816,-1.670206269540488,-1.6702562708981805,5.0001357692508464e-05
1762892832.7951958,2.014452998738372,-1.617730310325927,-1.6177340144154047,3.7040894775852706e-06
1762892832.7996953,2.006021387551046,-1.8945948007855713,-1.8946318646816522,3.706389608093552e-05
1762892832.8040912,1.9975994957802476,-1.4569760291803024,-1.4569964384713698,2.0409291067391422e-05
