t,px,py,pz,qx,qy,qz,qw
1762892819.6909251,-1.5720731970128918,-0.6924753771425567,0.10484914170350565,-0.032978317349250136,0.04006609755671743,0.05221045093186983,0.9972869232196312
1762892819.695382,-1.5711932001846811,-0.6917167283997055,0.10871751670486762,-0.034346559039890555,0.04200177060857058,0.05089869962188023,0.9972289042765788
1762892819.6991549,-1.5702918827051513,-0.6908952716284761,0.11270190903617786,-0.035468196511112965,0.043769275891521735,0.04946575781253373,0.9971857381291676
1762892819.7062829,-1.569343837911161,-0.68997961567125,0.11685287005056758,-0.03654760253852206,0.04516684943697015,0.048128665324888575,0.9971498683922438
1762892819.709352,-1.5683749686301878,-0.6890763207559427,0.12113714589338859,-0.037508945216377924,0.046533175074199455,0.046703304740477763,0.9971191222580112
1762892819.7143831,-1.567377221908179,-0.6882149707703236,0.12557016800357157,-0.038572507902768914,0.04770221682477293,0.04530767399544185,0.997087696655222
1762892819.71936,-1.5663473892892792,-0.6872685426137615,0.13016260549517633,-0.03946296623152718,0.04878349554301162,0.043903892931294514,0.9970633345200753
1762892819.7244468,-1.5653167754850914,-0.6863590001337955,0.1349459386553867,-0.04049193018166845,0.04988759422380675,0.04244160540870315,0.9970307626462965
1762892819.7300534,-1.5642023818045565,-0.6854754356399381,0.1399166328060732,-0.0413835690367487,0.05096982656008147,0.0409281496537775,0.9970026898459873
1762892819.734598,-1.5630810742740433,-0.6845082989966711,0.14495485326343135,-0.042400412292320055,0.0518407209726753,0.03964067004770977,0.9969670816855706
1762892819.7398849,-1.5619132052380238,-0.6835547030800047,0.15018413462859562,-0.04323602871480762,0.05261198314015187,0.038390538849322156,0.9969397131110244
1762892819.7449512,-1.5606898064866375,-0.6824919054522388,0.15561105513127937,-0.044232817645938,0.05358725390236319,0.03717331529437331,0.9968901688211846
1762892819.7494574,-1.5593769984795622,-0.6814656323949134,0.16116845832700452,-0.04508454825341111,0.054510323077514224,0.03602494297320101,0.9968441260651278
1762892819.755704,-1.5580352782008502,-0.6805172394343706,0.16686924119992572,-0.04609794732246961,0.05563436943061199,0.03480130648804051,0.9967791456774356
1762892819.759717,-1.5566109365754022,-0.6794887891614347,0.1726970408803711,-0.04699359533235193,0.05664394722409926,0.033641540607751194,0.9967202777039051
1762892819.7640908,-1.5551725415372795,-0.6785959333046043,0.17873505052077304,-0.04785128506457101,0.057952357013268174,0.032567646329115206,0.9966399185497526
1762892819.7703867,-1.5536589939574186,-0.6775033326559421,0.18484329677327863,-0.04885186373156332,0.0590717342235139,0.031378971374728906,0.9965637891180089
1762892819.7743733,-1.5521453561798817,-0.6765594230790546,0.1911594891715926,-0.049686042923911454,0.06034329192038099,0.030275287322958342,0.9964805021857113
1762892819.779322,-1.5505881098549388,-0.6754361360284092,0.19761210935066947,-0.05072737887010631,0.06163372828726078,0.029024693873751572,0.9963862623079043
1762892819.7842135,-1.549033188985227,-0.6743811594600887,0.20421244652738857,-0.051826309969950184,0.06320862075536567,0.02781897229468129,0.9962654308152877
1762892819.789185,-1.5474805069505029,-0.6734132596263748,0.21106729877357075,-0.05288568057476248,0.06513669212840956,0.026640311500127963,0.9961177691075936
1762892819.7957904,-1.5458793663193067,-0.6721795157234873,0.21791793678988194,-0.05387322033753737,0.06657142790040926,0.025341603716434135,0.9960038776223932
1762892819.7991786,-1.5442828785615044,-0.6709915224457401,0.22490981313597927,-0.054935076679762926,0.0682399446687555,0.024004852378589642,0.995866062462255
1762892819.8044553,-1.542647882116851,-0.6697555546787066,0.2321536378467059,-0.056119499654171345,0.07044394816042206,0.02282792333646893,0.9956742127032725
1762892819.8104625,-1.5410376412819715,-0.6684989060431032,0.23942488477585297,-0.05710984336329016,0.07239836518788129,0.021457932955430088,0.9955081615046775
1762892819.8143632,-1.5394006090579755,-0.6671005760711665,0.24679351266705013,-0.058039860853631255,0.07452062721104849,0.02007197989568141,0.9953266631087657
1762892819.8204231,-1.5377439425165156,-0.6658606727721634,0.2543103178021163,-0.059108268240955615,0.0768788976951776,0.018838634873242815,0.9951085134551118
1762892819.8243816,-1.536017031302551,-0.6643850004234491,0.2618547666542844,-0.05992680149063926,0.079096599184463,0.017477830067658358,0.9949105647829256
1762892819.8295474,-1.5342774620680593,-0.6629842102460706,0.2695590943884512,-0.06080411030236142,0.08159594512538658,0.016172986946860153,0.9946775338785178
1762892819.8355815,-1.5325096394483244,-0.661463088449022,0.27724649064970674,-0.06168469201901235,0.0839147194717353,0.014823507877943629,0.9944513976261948
1762892819.8393555,-1.5307106141801374,-0.660076189260168,0.2851823108526194,-0.06245215411557664,0.08663443194875042,0.013579753747216152,0.9941880073383538
1762892819.8459482,-1.5288950066185931,-0.658541352012941,0.29318488478477944,-0.06343222592571038,0.0895763325177261,0.012198709235249556,0.9938831042229148
1762892819.8501174,-1.5269654377107742,-0.656892910794803,0.30122187358036145,-0.06447127775251206,0.09254937879942794,0.011036360312803256,0.9935573791079428
1762892819.854675,-1.5250695023389031,-0.6553690673409118,0.30936531563122677,-0.06517369584835705,0.09542555792820984,0.009720747925964368,0.9932531698028029
1762892819.8598378,-1.5231949517650731,-0.653802283867834,0.31754572113946067,-0.06615900651699477,0.09832267323556303,0.00843662444907845,0.9929171471741246
1762892819.8645272,-1.521314567685333,-0.6521641439389205,0.32574207446166586,-0.06706072207635932,0.10108165080000261,0.007099579069944805,0.992590023828153
1762892819.8688397,-1.51946532088718,-0.6504279512354826,0.3340221150133753,-0.06781482807746211,0.1036956542097934,0.005977299602952113,0.9922764898355114
1762892819.8741276,-1.5174218516542193,-0.6489566370796864,0.34240351261362495,-0.06884571213813558,0.1071362347366859,0.004987137137728798,0.9918453627404871
1762892819.8802156,-1.5155722941214191,-0.6472400359357067,0.3507278596550282,-0.06967716009111927,0.10965114687924034,0.003980371252729982,0.9915169569878239
1762892819.884048,-1.513705034091427,-0.6455688022013175,0.3590846342591815,-0.07059625357208832,0.11236128212360721,0.0032847645382106773,0.9911510084659416
1762892819.8894467,-1.5116471754546466,-0.6439394389563289,0.36750544014842634,-0.07114274090186794,0.11562494901077056,0.00223722774393308,0.9907394089240865
1762892819.8945327,-1.5097875727503487,-0.6420714873841432,0.37591501472515043,-0.07186921484119528,0.1181046012701789,0.0015353153535418698,0.9903957602512682
1762892819.9005725,-1.5079299018463546,-0.6401624473250487,0.3842311033734373,-0.0726188543860713,0.12018003683732122,0.0010081847329167816,0.9900920382959248
1762892819.904515,-1.5060853851743932,-0.638179737751356,0.39276542782554885,-0.07357951865251977,0.12294648398214855,0.00034378524461819656,0.9896818167082774
1762892819.910678,-1.5041469749625258,-0.6364439251444783,0.4013059403291859,-0.0746778358669151,0.12570986832850475,0.0004366440603718002,0.9892522727681896
1762892819.9145298,-1.502268249396463,-0.6345483442597595,0.40979478798998803,-0.07562399379323702,0.12800406519423238,0.0001698426066752401,0.9888862128728463
1762892819.9189866,-1.5003893708430767,-0.6325801214659186,0.41823775450709716,-0.07660570814277214,0.12997536507992796,-0.00010277215647561312,0.9885534681493803
1762892819.9253178,-1.4984949983196454,-0.6306872218731876,0.426786786060846,-0.07761352885826302,0.13219183702419587,-0.00029976693278514386,0.9881808379553421
1762892819.9297833,-1.496591215620417,-0.6287240258457526,0.4352905578962625,-0.07879738215467073,0.1342363362977351,-0.0005135603701983644,0.9878113761435826
1762892819.9340987,-1.494662066862796,-0.6266928674667084,0.44379649054577713,-0.08003171075845648,0.13614348624010006,-0.0007820106543123994,0.9874508923925296
1762892819.9393544,-1.4926710349093655,-0.6246857342543936,0.45232854402351735,-0.08136004427496743,0.13809445103933715,-0.001096569753996718,0.9870710528237033
1762892819.9473903,-1.4906680349351602,-0.6226342834177114,0.4608570081236247,-0.0828835887446578,0.1399674125345944,-0.001393538677708043,0.9866800353686755
1762892819.9497232,-1.4886073647023121,-0.6204807463069344,0.4694193849732524,-0.08438680026670685,0.14178297757711342,-0.0016726426494297554,0.9862928862547281
1762892819.9548502,-1.48645574633532,-0.618520445881767,0.4780983952907551,-0.08570385204701084,0.14393391161715066,-0.002054714384891103,0.985866957038163
1762892819.9602332,-1.4842611823232206,-0.6163387894562181,0.4866920380524506,-0.08757925529302016,0.14556486311725578,-0.002221973763410463,0.985462230377486
1762892819.966741,-1.482042657957972,-0.614348151262577,0.49529934715068563,-0.08983187538029286,0.14733735474564533,-0.0024261959191981047,0.9849954576725606
1762892819.969677,-1.4797012132357603,-0.612266764728753,0.5040072349304857,-0.09202147766502793,0.1492480736892613,-0.0024618759869166,0.9845054592611535
1762892819.9749641,-1.4773791278293635,-0.6103532122679405,0.5126961114494666,-0.09422566911113024,0.15110227668001833,-0.002421327944478586,0.9840141068265538
1762892819.982212,-1.4750656181488606,-0.6083192290025597,0.521212912720901,-0.09636338018995938,0.15234943768006473,-0.0025411401369095105,0.9836144012791487
1762892819.984472,-1.47258781725356,-0.6064645070920551,0.5297691205311119,-0.09834214738918289,0.15436030778536045,-0.002385085588505306,0.983105298934976
1762892819.9897358,-1.4701933356472836,-0.6045001413388266,0.5381309514202586,-0.10003492416640074,0.1557800172527198,-0.0022809062908307727,0.9827107395557745
1762892819.997023,-1.4678044157716275,-0.6026250398073818,0.5463297191456554,-0.10146194187444309,0.15704449708447124,-0.0022795464443202806,0.9823631222488763
1762892819.9992752,-1.4654354384129544,-0.6006049978208722,0.5543103985492344,-0.10265348801630214,0.15794317971982064,-0.002340676099448901,0.982095074121379
1762892820.0043874,-1.4630660392442076,-0.5987743823339368,0.5622734173533573,-0.10369427372328718,0.15892003166545365,-0.002415957432877709,0.98182793007845
1762892820.0119145,-1.460808910184884,-0.596805390880343,0.5700752898954365,-0.10452499589320216,0.15957402173295465,-0.0025666975552705294,0.9816333678543921
1762892820.014693,-1.45847151026029,-0.5948397022039948,0.57757916727702,-0.1052912459628412,0.15970202785801013,-0.0027762061652890605,0.9815300853773967
1762892820.0191593,-1.4562103623144877,-0.5928587274356346,0.585094665405809,-0.10598781856553585,0.15991780247746296,-0.0028874632316757227,0.9814196560710327
1762892820.0261865,-1.4537205754732991,-0.5909264213651089,0.5925764178041022,-0.10613000976553552,0.16088608159850284,-0.0037292421533753153,0.9812431821561914
1762892820.0301056,-1.451395901401848,-0.588883110154157,0.5998765094714523,-0.10663940224467955,0.16099164168722868,-0.004069511804530596,0.9811692862444387
1762892820.0340142,-1.4491541959970984,-0.5868410190760134,0.6070003828117936,-0.1072298745198481,0.1607144857090844,-0.004124345177326828,0.9811501403305105
1762892820.040516,-1.4466342571533153,-0.5846938549130324,0.614131571640678,-0.10745440770145316,0.1612266040173713,-0.004601054993594952,0.9810394297455641
1762892820.0457172,-1.444339281399905,-0.5825526704437348,0.6210779091723903,-0.10766991489788252,0.16105398090831483,-0.00502919065597873,0.9810420540939174
1762892820.0492222,-1.4420176291588536,-0.5803797769035193,0.6278505475204517,-0.10774955563901886,0.16042800648994393,-0.005396445110178207,0.981133918674423
1762892820.0550756,-1.4394943323549876,-0.5783449350529672,0.6346040699379502,-0.10775144220628381,0.16051293718757736,-0.005901534975340628,0.9811169122906901
1762892820.061703,-1.4371219139024862,-0.5761740225200882,0.6412253787685294,-0.10760825259210094,0.1599786135088351,-0.006366088277773403,0.981216989311694
1762892820.0647402,-1.4346597168487079,-0.5739598218945327,0.6478209606618699,-0.10702009339309022,0.15974647397736,-0.006878064860026028,0.9813156759604507
1762892820.069054,-1.432183793617753,-0.5716717633207649,0.6542415075827315,-0.10689932484892331,0.15944038182968506,-0.007500839306180254,0.9813740552911268
1762892820.074261,-1.4297437220440667,-0.5693552764753816,0.6604526778574888,-0.1066683476383855,0.15852790820315688,-0.007961903557888877,0.9815433632930146
1762892820.0803676,-1.427248016082717,-0.5671816070301273,0.6666905673695436,-0.10614517128292658,0.15797805446070362,-0.008380335415255666,0.9816852382003394
1762892820.0840387,-1.4247847939388938,-0.5650109772768794,0.6727533022792924,-0.10581634653152826,0.15735655847049237,-0.008909269433829858,0.9818158886630414
1762892820.0892963,-1.4223165474993122,-0.5627327566975846,0.6786332851123672,-0.10544997590139515,0.15637582797620292,-0.009408076543958942,0.9820073274181285
1762892820.0961878,-1.4198257565019772,-0.5605891164712901,0.6845230757302111,-0.10494787315243072,0.15584023498542193,-0.00989397285881049,0.9821414737101468
1762892820.099034,-1.4173368983812724,-0.5584197034532572,0.6902470087930532,-0.10444800649881447,0.1550380507516415,-0.010430903533535355,0.9823161471792211
1762892820.1059973,-1.4148254194191936,-0.5562205424773112,0.6958825426378501,-0.10392844528155404,0.15419424134121978,-0.010871941611872677,0.9824992697626562
1762892820.1099555,-1.4122686216360139,-0.5538831213581641,0.7014896007594317,-0.10307434360981022,0.15371729256276226,-0.011567486187289295,0.9826560267559996
1762892820.114662,-1.4097345026310106,-0.5517281889046899,0.7068638047386885,-0.10268069897868284,0.1527084745643774,-0.011847638190033274,0.9828511735368627
1762892820.119433,-1.4073014190913404,-0.5495900264059307,0.7123320156419087,-0.10313232562069369,0.15232066342421866,-0.012548283649850042,0.982855370582832
1762892820.1244218,-1.4047080945255752,-0.5473935617645184,0.7174709904931574,-0.10263155643030385,0.15129227232186696,-0.01267224158848825,0.9830650162901243
1762892820.1297407,-1.4020689864696694,-0.5452207981526116,0.7225174102940611,-0.10218544346063041,0.15033573433739691,-0.012861658441235747,0.9832557550648412
1762892820.1340811,-1.3995800391284248,-0.5431654622452522,0.7274976044141694,-0.1021596021770266,0.14991614388232885,-0.01299751750777873,0.9833207157510309
1762892820.1404848,-1.3967647534210266,-0.5408562798154518,0.7323188092695435,-0.1012100477611041,0.14882831785075623,-0.013234086462812497,0.9835809661605923
1762892820.1453705,-1.3940792128886295,-0.53875538409904,0.736929553159729,-0.10045856286036015,0.14785472584944503,-0.013338435497504585,0.9838034068504212
1762892820.1495898,-1.391246688561967,-0.5364887858932772,0.7414842352025808,-0.0997688663614958,0.14737176925860912,-0.013675575192329965,0.9839414177549841
1762892820.1559405,-1.3885222413724818,-0.5342688534054563,0.7458982066559907,-0.09901714645574103,0.1465375018355294,-0.01378044337487833,0.984140469975682
1762892820.1598237,-1.3857529497739678,-0.5320130930830701,0.7501139255070229,-0.09818964064143848,0.14540357806190712,-0.013949129992797144,0.9843891586816386
1762892820.1642222,-1.382996729299525,-0.5298093663342365,0.7541615223884294,-0.09743182819880994,0.14433381177539148,-0.01406878265070098,0.9846201597504242
1762892820.1710362,-1.380244994496478,-0.5275059808412871,0.7582270264747606,-0.09702206381249916,0.1436575362954238,-0.014470181079797462,0.9847536977633596
1762892820.1745574,-1.377467782833985,-0.5253903001189449,0.7619560648507443,-0.09577781786343939,0.14225701508272817,-0.014385663723238656,0.9850799987535592
1762892820.17982,-1.3747164001123564,-0.5231110023939136,0.7657650116327506,-0.09516105741295439,0.1414482680034402,-0.014662316635965445,0.9852521388465706
1762892820.1847348,-1.3719321854056885,-0.5209141102222047,0.7693430459023864,-0.09427321757464045,0.14036369269790602,-0.014790570707440836,0.9854906560888747
1762892820.1892014,-1.3691374266004184,-0.518686573973318,0.7728113403049623,-0.09333127201051145,0.1392563669134486,-0.014863736273649572,0.9857362767408707
1762892820.1956403,-1.3663558657238235,-0.516519177892161,0.7761268883799028,-0.09259682263202812,0.13822775204160215,-0.015042280837474302,0.9859475882577049
1762892820.1995378,-1.3635435329028276,-0.5142033072328184,0.7793294420467329,-0.09171404278160052,0.1369722817130427,-0.015113777402619486,0.9862041888633417
1762892820.204807,-1.3607127018640754,-0.5120343257636375,0.7824731628496747,-0.09094029463584062,0.13602340612618058,-0.015242372921471977,0.9864051732757191
1762892820.211039,-1.357859712955055,-0.5097905654609532,0.7854597911058359,-0.09013007253772419,0.13497305183819225,-0.015245349600173042,0.9866237502804186
1762892820.214312,-1.3549250379882327,-0.5073765171463598,0.7883777226916203,-0.08904398644650935,0.13409567019036833,-0.015439095116312416,0.9868389706815897
1762892820.2192733,-1.351978720659902,-0.505109360678911,0.7909255357017242,-0.08800881270741598,0.13220875022508458,-0.015256581408492861,0.9871892077881921
1762892820.2243855,-1.3489431489086876,-0.5026580423785786,0.7935499373729852,-0.0865279484113309,0.13107664376146663,-0.015335421715989556,0.9874698235615853
1762892820.229347,-1.3458737317966816,-0.5003036556161019,0.7959258284536449,-0.08523067404296246,0.12931873628325238,-0.015346589858998318,0.9878141924613073
1762892820.2355597,-1.3427617069332913,-0.49793810820588963,0.7981974346692361,-0.08388808656396078,0.12758310658831076,-0.015345048106760998,0.9881547800544783
1762892820.2392976,-1.3396336413158314,-0.49559411565729977,0.8003824655679056,-0.082567344440252,0.12574372201365674,-0.015393978500743982,0.9885009739156334
1762892820.2455902,-1.3364603695159714,-0.49326488823649356,0.8024925310514185,-0.081310831877078,0.1239928426671741,-0.015499473790374838,0.9888246001688027
1762892820.2498794,-1.3332811124359256,-0.4909777843122524,0.8045227563173903,-0.08008780179385856,0.12213339898924797,-0.015607166913332927,0.9891540796034257
1762892820.2543828,-1.3300979000135276,-0.488734459712011,0.8064396327534269,-0.07905651217738949,0.12017665825116704,-0.01578281314192012,0.9894738710563588
1762892820.2603016,-1.3269097458898609,-0.4863676154940659,0.8083173664755968,-0.07791454920028285,0.1181208150100944,-0.015896209203493224,0.9898101366510784
1762892820.2643547,-1.3237197748075296,-0.4841380716419813,0.8100867459741411,-0.07682917720864017,0.11613252553944128,-0.016035061634292042,0.9901279669010763
1762892820.2691035,-1.3204786591226882,-0.4818455945112962,0.8117455363100028,-0.07581813304175353,0.11392793191537394,-0.01622383459350125,0.9904588957764131
1762892820.274194,-1.3172326946494675,-0.47950923956488234,0.8133737991138724,-0.07464616277049609,0.11164161485052713,-0.016412018249276385,0.9908050998426444
1762892820.2792106,-1.313962317787812,-0.47721466624728065,0.8149255646282614,-0.07357624422779145,0.1093815858725922,-0.01660805091818756,0.9911338848016589
1762892820.2841523,-1.3106944668273242,-0.47504578241703144,0.8164304997860125,-0.07239852528909722,0.10735808293978662,-0.016808707811828444,0.9914384312226123
